job_id,actual_start,completion_ts,machine_id,part_family,operator_shift,rework_flag,processing_minutes
J506757,2022-06-01 21:04:00,2022-06-01 22:00:30.000000000,M06,flange,C,False,56.5
J506758,2022-06-01 21:28:00,2022-06-01 22:22:24.000000000,M03,gear,C,False,54.4
J506759,2022-06-01 22:17:00,2022-06-01 23:14:54.000000000,M09,shaft,C,False,57.9
J506760,2022-06-01 22:31:00,2022-06-01 23:27:54.000000000,M04,shaft,C,False,56.9
J506761,2022-06-01 22:36:00,2022-06-01 23:29:12.000000000,M04,gear,C,False,53.2
J506762,2022-06-01 22:45:00,2022-06-01 23:40:36.000000000,M12,flange,C,False,55.6
J506763,2022-06-01 22:52:00,2022-06-01 23:48:24.000000000,M04,flange,C,False,56.4
J506764,2022-06-01 23:37:00,2022-06-02 00:30:00.000000000,M05,flange,C,False,53.0
J506765,2022-06-02 00:01:00,2022-06-02 00:59:36.000000000,M07,bracket,A,False,58.6
J506766,2022-06-02 00:33:00,2022-06-02 01:28:36.000000000,M08,flange,A,False,55.6
J506767,2022-06-02 01:07:00,2022-06-02 02:01:24.000000000,M08,housing,A,False,54.4
J506768,2022-06-02 02:44:00,2022-06-02 03:43:00.000000000,M01,bracket,A,False,59.0
J506769,2022-06-02 02:46:00,2022-06-02 03:40:24.000000000,M11,housing,A,False,54.4
J506770,2022-06-02 04:33:00,2022-06-02 05:27:36.000000000,M11,shaft,A,False,54.6
J506771,2022-06-02 05:30:00,2022-06-02 06:24:12.000000000,M10,housing,A,False,54.2
J506772,2022-06-02 05:44:00,2022-06-02 06:39:36.000000000,M10,bracket,A,False,55.6
J506773,2022-06-02 06:10:00,2022-06-02 07:06:12.000000000,M02,bracket,A,False,56.2
J506774,2022-06-02 06:20:00,2022-06-02 07:13:42.000000000,M11,plate,A,False,53.7
J506775,2022-06-02 08:25:00,2022-06-02 09:19:18.000000000,M08,shaft,B,False,54.3
J506776,2022-06-02 08:37:00,2022-06-02 09:30:42.000000000,M06,shaft,B,False,53.7
J506777,2022-06-02 08:39:00,2022-06-02 09:34:48.000000000,M05,shaft,B,False,55.8
J506778,2022-06-02 08:40:00,2022-06-02 09:34:36.000000000,M06,housing,B,False,54.6
J506779,2022-06-02 09:29:00,2022-06-02 10:23:24.000000000,M08,housing,B,False,54.4
J506780,2022-06-02 10:19:00,2022-06-02 11:18:42.000000000,M12,flange,B,False,59.7
J506781,2022-06-02 10:49:00,2022-06-02 11:44:00.000000000,M07,housing,B,False,55.0
J506782,2022-06-02 11:49:00,2022-06-02 12:46:12.000000000,M05,gear,B,False,57.2
J506783,2022-06-02 13:18:00,2022-06-02 14:15:00.000000000,M05,bracket,B,False,57.0
J506784,2022-06-02 13:31:00,2022-06-02 14:27:36.000000000,M01,gear,B,False,56.6
J506785,2022-06-02 14:07:00,2022-06-02 15:03:30.000000000,M10,housing,B,False,56.5
J506786,2022-06-02 14:38:00,2022-06-02 15:32:12.000000000,M02,bracket,B,False,54.2
J506787,2022-06-02 14:39:00,2022-06-02 15:30:24.000000000,M03,shaft,B,True,51.4
J506788,2022-06-02 14:52:00,2022-06-02 15:49:24.000000000,M06,housing,B,False,57.4
J506789,2022-06-02 15:12:00,2022-06-02 16:08:18.000000000,M09,housing,B,False,56.3
J506790,2022-06-02 15:52:00,2022-06-02 16:46:48.000000000,M10,bracket,B,False,54.8
J506791,2022-06-02 16:46:00,2022-06-02 17:35:54.000000000,M02,flange,C,False,49.9
J506792,2022-06-02 17:40:00,2022-06-02 18:32:42.000000000,M10,gear,C,False,52.7
J506793,2022-06-02 17:49:00,2022-06-02 18:44:12.000000000,M01,bracket,C,False,55.2
J506794,2022-06-02 18:04:00,2022-06-02 18:57:24.000000000,M11,housing,C,False,53.4
J506795,2022-06-02 18:27:00,2022-06-02 19:22:18.000000000,M08,housing,C,False,55.3
J506796,2022-06-02 18:36:00,2022-06-02 19:31:48.000000000,M08,gear,C,False,55.8
J506797,2022-06-02 18:57:00,2022-06-02 19:56:30.000000000,M06,bracket,C,False,59.5
J506798,2022-06-02 19:51:00,2022-06-02 20:46:24.000000000,M01,housing,C,False,55.4
J506799,2022-06-02 20:01:00,2022-06-02 20:56:00.000000000,M09,shaft,C,False,55.0
J506800,2022-06-02 20:48:00,2022-06-02 21:41:36.000000000,M02,shaft,C,False,53.6
J506801,2022-06-02 21:42:00,2022-06-02 22:38:00.000000000,M09,housing,C,False,56.0
J506802,2022-06-02 21:47:00,2022-06-02 22:40:00.000000000,M05,gear,C,False,53.0
J506803,2022-06-02 21:56:00,2022-06-02 22:48:36.000000000,M09,flange,C,False,52.6
J506804,2022-06-02 23:52:00,2022-06-03 00:46:48.000000000,M04,gear,C,False,54.8
J506805,2022-06-02 23:55:00,2022-06-03 00:50:24.000000000,M06,plate,C,False,55.4
J506806,2022-06-03 00:00:00,2022-06-03 00:52:48.000000000,M10,flange,A,False,52.8
J506807,2022-06-03 00:52:00,2022-06-03 01:50:00.000000000,M07,housing,A,False,58.0
J506808,2022-06-03 01:46:00,2022-06-03 02:46:06.000000000,M02,housing,A,False,60.1
J506809,2022-06-03 02:39:00,2022-06-03 03:33:54.000000000,M01,flange,A,False,54.9
J506810,2022-06-03 02:54:00,2022-06-03 03:52:42.000000000,M04,gear,A,False,58.7
J506811,2022-06-03 02:57:00,2022-06-03 03:53:00.000000000,M02,housing,A,False,56.0
J506812,2022-06-03 03:25:00,2022-06-03 04:21:42.000000000,M11,shaft,A,False,56.7
J506813,2022-06-03 04:06:00,2022-06-03 05:00:24.000000000,M05,plate,A,False,54.4
J506814,2022-06-03 05:00:00,2022-06-03 05:56:54.000000000,M10,housing,A,False,56.9
J506815,2022-06-03 05:16:00,2022-06-03 06:11:24.000000000,M03,shaft,A,False,55.4
J506816,2022-06-03 05:32:00,2022-06-03 06:27:00.000000000,M02,bracket,A,False,55.0
J506817,2022-06-03 05:40:00,2022-06-03 06:36:30.000000000,M02,housing,A,False,56.5
J506818,2022-06-03 06:20:00,2022-06-03 07:14:12.000000000,M06,bracket,A,False,54.2
J506819,2022-06-03 06:43:00,2022-06-03 07:39:30.000000000,M04,gear,A,False,56.5
J506820,2022-06-03 07:27:00,2022-06-03 08:19:18.000000000,M08,bracket,A,False,52.3
J506821,2022-06-03 07:40:00,2022-06-03 08:36:24.000000000,M05,flange,A,False,56.4
J506822,2022-06-03 07:44:00,2022-06-03 08:39:54.000000000,M04,shaft,A,False,55.9
J506823,2022-06-03 08:49:00,2022-06-03 09:42:18.000000000,M08,housing,B,False,53.3
J506824,2022-06-03 09:07:00,2022-06-03 10:04:54.000000000,M07,flange,B,False,57.9
J506825,2022-06-03 09:14:00,2022-06-03 10:08:24.000000000,M01,plate,B,False,54.4
J506826,2022-06-03 10:13:00,2022-06-03 11:06:36.000000000,M07,housing,B,False,53.6
J506827,2022-06-03 10:19:00,2022-06-03 11:14:06.000000000,M06,flange,B,False,55.1
J506828,2022-06-03 10:54:00,2022-06-03 11:48:54.000000000,M04,housing,B,False,54.9
J506829,2022-06-03 10:56:00,2022-06-03 11:52:12.000000000,M04,bracket,B,False,56.2
J506830,2022-06-03 11:21:00,2022-06-03 12:19:00.000000000,M10,flange,B,True,58.0
J506831,2022-06-03 11:59:00,2022-06-03 12:50:42.000000000,M05,housing,B,False,51.7
J506832,2022-06-03 12:11:00,2022-06-03 13:07:24.000000000,M01,shaft,B,False,56.4
J506833,2022-06-03 12:44:00,2022-06-03 13:38:54.000000000,M04,gear,B,False,54.9
J506834,2022-06-03 13:46:00,2022-06-03 14:42:18.000000000,M04,plate,B,False,56.3
J506835,2022-06-03 13:59:00,2022-06-03 14:51:54.000000000,M03,bracket,B,False,52.9
J506836,2022-06-03 15:41:00,2022-06-03 16:37:12.000000000,M01,plate,B,False,56.2
J506837,2022-06-03 16:15:00,2022-06-03 17:12:36.000000000,M06,flange,C,False,57.6
J506838,2022-06-03 16:23:00,2022-06-03 17:17:00.000000000,M10,housing,C,False,54.0
J506839,2022-06-03 16:47:00,2022-06-03 17:48:18.000000000,M05,shaft,C,False,61.3
J506840,2022-06-03 17:04:00,2022-06-03 18:02:24.000000000,M05,flange,C,False,58.4
J506841,2022-06-03 17:26:00,2022-06-03 18:20:36.000000000,M08,bracket,C,False,54.6
J506842,2022-06-03 17:45:00,2022-06-03 18:42:00.000000000,M03,flange,C,False,57.0
J506843,2022-06-03 18:19:00,2022-06-03 19:16:06.000000000,M07,housing,C,False,57.1
J506844,2022-06-03 19:29:00,2022-06-03 20:24:12.000000000,M01,shaft,C,False,55.2
J506845,2022-06-03 19:44:00,2022-06-03 20:40:00.000000000,M10,plate,C,False,56.0
J506846,2022-06-03 19:47:00,2022-06-03 20:42:36.000000000,M11,shaft,C,False,55.6
J506847,2022-06-03 20:32:00,2022-06-03 21:26:42.000000000,M03,shaft,C,False,54.7
J506848,2022-06-03 20:33:00,2022-06-03 21:31:12.000000000,M02,shaft,C,False,58.2
J506849,2022-06-03 21:16:00,2022-06-03 22:14:30.000000000,M08,flange,C,False,58.5
J506850,2022-06-03 21:43:00,2022-06-03 22:37:18.000000000,M10,plate,C,False,54.3
J506851,2022-06-03 21:57:00,2022-06-03 22:55:18.000000000,M11,bracket,C,False,58.3
J506852,2022-06-03 22:07:00,2022-06-03 23:06:42.000000000,M06,bracket,C,False,59.7
J506853,2022-06-03 22:28:00,2022-06-03 23:24:54.000000000,M02,shaft,C,False,56.9
J506854,2022-06-03 22:37:00,2022-06-03 23:35:42.000000000,M06,housing,C,False,58.7
J506855,2022-06-03 23:19:00,2022-06-04 00:13:24.000000000,M04,gear,C,False,54.4
J506856,2022-06-03 23:25:00,2022-06-04 00:17:00.000000000,M04,housing,C,False,52.0
J506857,2022-06-04 00:11:00,2022-06-04 01:04:18.000000000,M01,housing,A,False,53.3
J506858,2022-06-04 01:12:00,2022-06-04 02:08:06.000000000,M12,gear,A,False,56.1
J506859,2022-06-04 01:26:00,2022-06-04 02:22:12.000000000,M03,plate,A,False,56.2
J506860,2022-06-04 01:28:00,2022-06-04 02:22:12.000000000,M01,flange,A,False,54.2
J506861,2022-06-04 03:29:00,2022-06-04 04:22:18.000000000,M02,plate,A,False,53.3
J506862,2022-06-04 03:35:00,2022-06-04 04:28:42.000000000,M10,housing,A,False,53.7
J506863,2022-06-04 04:06:00,2022-06-04 04:57:24.000000000,M10,shaft,A,False,51.4
J506864,2022-06-04 04:17:00,2022-06-04 05:11:48.000000000,M08,plate,A,False,54.8
J506865,2022-06-04 04:53:00,2022-06-04 05:45:42.000000000,M11,bracket,A,False,52.7
J506866,2022-06-04 06:07:00,2022-06-04 06:58:06.000000000,M05,flange,A,False,51.1
J506867,2022-06-04 06:07:00,2022-06-04 07:00:30.000000000,M06,bracket,A,False,53.5
J506868,2022-06-04 07:17:00,2022-06-04 08:20:12.000000000,M09,housing,A,False,63.2
J506869,2022-06-04 07:28:00,2022-06-04 08:21:54.000000000,M05,shaft,A,False,53.9
J506870,2022-06-04 08:04:00,2022-06-04 08:55:30.000000000,M07,gear,B,False,51.5
J506871,2022-06-04 09:51:00,2022-06-04 10:48:54.000000000,M04,flange,B,False,57.9
J506872,2022-06-04 10:18:00,2022-06-04 11:13:18.000000000,M04,plate,B,False,55.3
J506873,2022-06-04 10:45:00,2022-06-04 11:38:12.000000000,M06,shaft,B,False,53.2
J506874,2022-06-04 11:16:00,2022-06-04 12:15:12.000000000,M10,gear,B,False,59.2
J506875,2022-06-04 11:38:00,2022-06-04 12:31:48.000000000,M11,bracket,B,True,53.8
J506876,2022-06-04 12:00:00,2022-06-04 12:54:06.000000000,M03,plate,B,False,54.1
J506877,2022-06-04 12:17:00,2022-06-04 13:16:00.000000000,M12,plate,B,False,59.0
J506878,2022-06-04 13:15:00,2022-06-04 14:11:00.000000000,M10,housing,B,False,56.0
J506879,2022-06-04 13:41:00,2022-06-04 14:35:36.000000000,M09,shaft,B,False,54.6
J506880,2022-06-04 14:39:00,2022-06-04 15:36:48.000000000,M09,gear,B,False,57.8
J506881,2022-06-04 14:59:00,2022-06-04 15:55:48.000000000,M03,flange,B,False,56.8
J506882,2022-06-04 15:14:00,2022-06-04 16:09:30.000000000,M02,shaft,B,False,55.5
J506883,2022-06-04 15:28:00,2022-06-04 16:22:24.000000000,M08,flange,B,False,54.4
J506884,2022-06-04 15:55:00,2022-06-04 16:47:18.000000000,M12,bracket,B,False,52.3
J506885,2022-06-04 16:07:00,2022-06-04 17:00:24.000000000,M02,housing,C,False,53.4
J506886,2022-06-04 16:27:00,2022-06-04 17:21:48.000000000,M01,housing,C,False,54.8
J506887,2022-06-04 16:49:00,2022-06-04 17:45:00.000000000,M03,flange,C,False,56.0
J506888,2022-06-04 17:16:00,2022-06-04 18:11:36.000000000,M02,housing,C,False,55.6
J506889,2022-06-04 17:21:00,2022-06-04 18:13:48.000000000,M01,gear,C,False,52.8
J506890,2022-06-04 17:29:00,2022-06-04 18:24:18.000000000,M01,housing,C,False,55.3
J506891,2022-06-04 18:09:00,2022-06-04 19:03:06.000000000,M11,housing,C,False,54.1
J506892,2022-06-04 19:45:00,2022-06-04 20:42:12.000000000,M06,plate,C,False,57.2
J506893,2022-06-04 20:26:00,2022-06-04 21:18:06.000000000,M04,plate,C,False,52.1
J506894,2022-06-04 21:11:00,2022-06-04 22:03:54.000000000,M09,plate,C,False,52.9
J506895,2022-06-04 21:30:00,2022-06-04 22:23:54.000000000,M04,bracket,C,False,53.9
J506896,2022-06-04 21:42:00,2022-06-04 22:36:06.000000000,M04,plate,C,False,54.1
J506897,2022-06-04 22:29:00,2022-06-04 23:22:24.000000000,M06,bracket,C,False,53.4
J506898,2022-06-04 22:50:00,2022-06-04 23:42:30.000000000,M02,housing,C,False,52.5
J506899,2022-06-04 23:32:00,2022-06-05 00:30:12.000000000,M11,gear,C,False,58.2
J506900,2022-06-05 01:15:00,2022-06-05 02:07:36.000000000,M08,bracket,A,True,52.6
J506901,2022-06-05 02:05:00,2022-06-05 02:56:36.000000000,M03,plate,A,False,51.6
J506902,2022-06-05 02:35:00,2022-06-05 03:26:54.000000000,M06,bracket,A,False,51.9
J506903,2022-06-05 04:10:00,2022-06-05 05:02:12.000000000,M11,gear,A,False,52.2
J506904,2022-06-05 04:15:00,2022-06-05 05:09:24.000000000,M01,bracket,A,False,54.4
J506905,2022-06-05 04:28:00,2022-06-05 05:23:48.000000000,M10,shaft,A,False,55.8
J506906,2022-06-05 04:33:00,2022-06-05 05:28:36.000000000,M06,gear,A,False,55.6
J506907,2022-06-05 04:50:00,2022-06-05 05:41:48.000000000,M08,flange,A,False,51.8
J506908,2022-06-05 06:52:00,2022-06-05 07:44:24.000000000,M10,flange,A,False,52.4
J506909,2022-06-05 07:29:00,2022-06-05 08:18:54.000000000,M08,flange,A,False,49.9
J506910,2022-06-05 07:49:00,2022-06-05 08:47:18.000000000,M04,plate,A,False,58.3
J506911,2022-06-05 08:22:00,2022-06-05 09:18:06.000000000,M03,flange,B,False,56.1
J506912,2022-06-05 09:18:00,2022-06-05 10:09:30.000000000,M08,housing,B,False,51.5
J506913,2022-06-05 09:32:00,2022-06-05 10:24:00.000000000,M02,flange,B,False,52.0
J506914,2022-06-05 10:23:00,2022-06-05 11:16:24.000000000,M10,gear,B,False,53.4
J506915,2022-06-05 12:00:00,2022-06-05 12:50:06.000000000,M02,flange,B,False,50.1
J506916,2022-06-05 12:03:00,2022-06-05 12:53:06.000000000,M09,bracket,B,False,50.1
J506917,2022-06-05 12:22:00,2022-06-05 13:13:12.000000000,M02,shaft,B,False,51.2
J506918,2022-06-05 12:27:00,2022-06-05 13:13:18.000000000,M10,plate,B,False,46.3
J506919,2022-06-05 12:38:00,2022-06-05 13:29:24.000000000,M02,plate,B,False,51.4
J506920,2022-06-05 13:07:00,2022-06-05 13:59:54.000000000,M09,housing,B,False,52.9
J506921,2022-06-05 14:29:00,2022-06-05 15:23:42.000000000,M09,gear,B,False,54.7
J506922,2022-06-05 15:51:00,2022-06-05 16:43:36.000000000,M08,shaft,B,False,52.6
J506923,2022-06-05 16:51:00,2022-06-05 17:45:42.000000000,M04,gear,C,False,54.7
J506924,2022-06-05 16:53:00,2022-06-05 17:46:18.000000000,M02,shaft,C,False,53.3
J506925,2022-06-05 17:20:00,2022-06-05 18:14:18.000000000,M11,shaft,C,False,54.3
J506926,2022-06-05 17:28:00,2022-06-05 18:22:48.000000000,M01,plate,C,False,54.8
J506927,2022-06-05 18:05:00,2022-06-05 18:58:18.000000000,M12,plate,C,False,53.3
J506928,2022-06-05 18:14:00,2022-06-05 19:03:18.000000000,M04,housing,C,False,49.3
J506929,2022-06-05 18:15:00,2022-06-05 19:04:18.000000000,M03,plate,C,False,49.3
J506930,2022-06-05 18:57:00,2022-06-05 19:48:12.000000000,M05,housing,C,False,51.2
J506931,2022-06-05 19:39:00,2022-06-05 20:36:18.000000000,M07,plate,C,False,57.3
J506932,2022-06-05 20:14:00,2022-06-05 21:09:06.000000000,M11,shaft,C,False,55.1
J506933,2022-06-05 21:06:00,2022-06-05 21:58:54.000000000,M08,shaft,C,False,52.9
J506934,2022-06-05 22:00:00,2022-06-05 22:55:18.000000000,M06,flange,C,False,55.3
J506935,2022-06-05 22:11:00,2022-06-05 23:03:12.000000000,M08,plate,C,False,52.2
J506936,2022-06-05 22:56:00,2022-06-05 23:49:18.000000000,M01,housing,C,False,53.3
J506937,2022-06-05 23:17:00,2022-06-06 00:07:54.000000000,M08,plate,C,False,50.9
J506938,2022-06-06 00:38:00,2022-06-06 01:28:54.000000000,M04,bracket,A,False,50.9
J506939,2022-06-06 01:27:00,2022-06-06 02:17:54.000000000,M04,flange,A,False,50.9
J506940,2022-06-06 02:04:00,2022-06-06 02:55:24.000000000,M11,flange,A,False,51.4
J506941,2022-06-06 02:07:00,2022-06-06 02:56:30.000000000,M05,gear,A,False,49.5
J506942,2022-06-06 02:20:00,2022-06-06 03:13:36.000000000,M10,gear,A,False,53.6
J506943,2022-06-06 03:49:00,2022-06-06 04:39:42.000000000,M03,bracket,A,False,50.7
J506944,2022-06-06 04:59:00,2022-06-06 05:48:54.000000000,M11,housing,A,False,49.9
J506945,2022-06-06 08:17:00,2022-06-06 09:10:36.000000000,M10,housing,B,False,53.6
J506946,2022-06-06 08:35:00,2022-06-06 09:26:30.000000000,M12,gear,B,False,51.5
J506947,2022-06-06 09:47:00,2022-06-06 10:40:30.000000000,M02,shaft,B,False,53.5
J506948,2022-06-06 10:52:00,2022-06-06 11:42:00.000000000,M09,shaft,B,False,50.0
J506949,2022-06-06 11:21:00,2022-06-06 12:11:06.000000000,M04,flange,B,False,50.1
J506950,2022-06-06 11:28:00,2022-06-06 12:13:36.000000000,M03,housing,B,False,45.6
J506951,2022-06-06 13:22:00,2022-06-06 14:17:06.000000000,M02,flange,B,False,55.1
J506952,2022-06-06 14:10:00,2022-06-06 14:58:36.000000000,M07,housing,B,False,48.6
J506953,2022-06-06 14:11:00,2022-06-06 15:00:42.000000000,M08,housing,B,False,49.7
J506954,2022-06-06 14:49:00,2022-06-06 15:42:12.000000000,M05,plate,B,False,53.2
J506955,2022-06-06 14:58:00,2022-06-06 15:47:00.000000000,M11,plate,B,False,49.0
J506956,2022-06-06 15:06:00,2022-06-06 15:56:00.000000000,M06,bracket,B,False,50.0
J506957,2022-06-06 15:15:00,2022-06-06 16:05:42.000000000,M06,plate,B,False,50.7
J506958,2022-06-06 15:20:00,2022-06-06 16:09:18.000000000,M05,flange,B,False,49.3
J506959,2022-06-06 15:46:00,2022-06-06 16:34:54.000000000,M11,gear,B,False,48.9
J506960,2022-06-06 15:58:00,2022-06-06 16:53:00.000000000,M09,shaft,B,False,55.0
J506961,2022-06-06 16:09:00,2022-06-06 17:05:36.000000000,M01,shaft,C,False,56.6
J506962,2022-06-06 16:52:00,2022-06-06 17:46:00.000000000,M04,flange,C,False,54.0
J506963,2022-06-06 17:01:00,2022-06-06 17:52:24.000000000,M01,bracket,C,False,51.4
J506964,2022-06-06 17:09:00,2022-06-06 17:57:48.000000000,M09,shaft,C,False,48.8
J506965,2022-06-06 18:12:00,2022-06-06 19:02:00.000000000,M07,plate,C,False,50.0
J506966,2022-06-06 18:30:00,2022-06-06 19:19:30.000000000,M10,bracket,C,False,49.5
J506967,2022-06-06 20:44:00,2022-06-06 21:38:06.000000000,M01,housing,C,False,54.1
J506968,2022-06-06 21:57:00,2022-06-06 22:47:18.000000000,M09,flange,C,False,50.3
J506969,2022-06-06 22:16:00,2022-06-06 23:07:30.000000000,M08,shaft,C,False,51.5
J506970,2022-06-06 22:25:00,2022-06-06 23:17:42.000000000,M03,flange,C,False,52.7
J506971,2022-06-06 22:46:00,2022-06-06 23:34:06.000000000,M10,bracket,C,False,48.1
J506972,2022-06-06 23:01:00,2022-06-06 23:51:36.000000000,M09,housing,C,False,50.6
J506973,2022-06-06 23:12:00,2022-06-07 00:03:24.000000000,M02,housing,C,False,51.4
J506974,2022-06-06 23:24:00,2022-06-07 00:17:00.000000000,M10,plate,C,False,53.0
J506975,2022-06-06 23:30:00,2022-06-07 00:19:18.000000000,M06,plate,C,False,49.3
J506976,2022-06-06 23:40:00,2022-06-07 00:30:06.000000000,M09,plate,C,False,50.1
J506977,2022-06-07 00:25:00,2022-06-07 01:13:06.000000000,M08,shaft,A,False,48.1
J506978,2022-06-07 00:38:00,2022-06-07 01:26:12.000000000,M09,shaft,A,False,48.2
J506979,2022-06-07 00:51:00,2022-06-07 01:36:18.000000000,M11,gear,A,False,45.3
J506980,2022-06-07 00:56:00,2022-06-07 01:41:18.000000000,M06,shaft,A,False,45.3
J506981,2022-06-07 01:10:00,2022-06-07 01:56:42.000000000,M01,plate,A,False,46.7
J506982,2022-06-07 02:09:00,2022-06-07 02:56:06.000000000,M08,plate,A,True,47.1
J506983,2022-06-07 03:10:00,2022-06-07 03:59:42.000000000,M12,flange,A,False,49.7
J506984,2022-06-07 03:16:00,2022-06-07 04:03:42.000000000,M04,flange,A,False,47.7
J506985,2022-06-07 04:51:00,2022-06-07 05:40:00.000000000,M09,plate,A,False,49.0
J506986,2022-06-07 05:14:00,2022-06-07 06:03:06.000000000,M10,housing,A,False,49.1
J506987,2022-06-07 05:29:00,2022-06-07 06:14:48.000000000,M01,plate,A,False,45.8
J506988,2022-06-07 05:42:00,2022-06-07 06:29:36.000000000,M06,housing,A,False,47.6
J506989,2022-06-07 06:13:00,2022-06-07 06:57:54.000000000,M10,flange,A,False,44.9
J506990,2022-06-07 06:18:00,2022-06-07 07:06:36.000000000,M04,bracket,A,False,48.6
J506991,2022-06-07 06:34:00,2022-06-07 07:21:00.000000000,M12,bracket,A,False,47.0
J506992,2022-06-07 06:46:00,2022-06-07 07:34:18.000000000,M04,flange,A,False,48.3
J506993,2022-06-07 06:55:00,2022-06-07 07:46:24.000000000,M05,plate,A,False,51.4
J506994,2022-06-07 07:18:00,2022-06-07 08:04:12.000000000,M05,bracket,A,False,46.2
J506995,2022-06-07 07:41:00,2022-06-07 08:28:12.000000000,M11,flange,A,False,47.2
J506996,2022-06-07 08:01:00,2022-06-07 08:48:06.000000000,M06,shaft,B,False,47.1
J506997,2022-06-07 08:10:00,2022-06-07 08:55:54.000000000,M08,housing,B,False,45.9
J506998,2022-06-07 09:00:00,2022-06-07 09:48:18.000000000,M04,gear,B,False,48.3
J506999,2022-06-07 09:45:00,2022-06-07 10:36:00.000000000,M09,housing,B,False,51.0
J507000,2022-06-07 09:59:00,2022-06-07 10:47:06.000000000,M11,shaft,B,False,48.1
J507001,2022-06-07 10:20:00,2022-06-07 11:07:06.000000000,M10,housing,B,False,47.1
J507002,2022-06-07 10:48:00,2022-06-07 11:36:42.000000000,M02,housing,B,False,48.7
J507003,2022-06-07 11:30:00,2022-06-07 12:19:54.000000000,M02,bracket,B,False,49.9
J507004,2022-06-07 11:44:00,2022-06-07 12:32:18.000000000,M09,flange,B,False,48.3
J507005,2022-06-07 11:47:00,2022-06-07 12:36:18.000000000,M06,shaft,B,False,49.3
J507006,2022-06-07 12:02:00,2022-06-07 12:52:30.000000000,M02,housing,B,False,50.5
J507007,2022-06-07 12:09:00,2022-06-07 12:53:36.000000000,M09,shaft,B,False,44.6
J507008,2022-06-07 12:20:00,2022-06-07 13:06:12.000000000,M05,flange,B,False,46.2
J507009,2022-06-07 13:14:00,2022-06-07 14:02:12.000000000,M08,housing,B,False,48.2
J507010,2022-06-07 13:32:00,2022-06-07 14:22:36.000000000,M11,gear,B,False,50.6
J507011,2022-06-07 13:55:00,2022-06-07 14:42:36.000000000,M09,flange,B,False,47.6
J507012,2022-06-07 15:28:00,2022-06-07 16:18:54.000000000,M08,shaft,B,False,50.9
J507013,2022-06-07 15:51:00,2022-06-07 16:36:06.000000000,M04,shaft,B,False,45.1
J507014,2022-06-07 16:26:00,2022-06-07 17:15:24.000000000,M10,housing,C,False,49.4
J507015,2022-06-07 16:57:00,2022-06-07 17:46:24.000000000,M06,housing,C,False,49.4
J507016,2022-06-07 17:12:00,2022-06-07 17:57:36.000000000,M05,plate,C,False,45.6
J507017,2022-06-07 17:21:00,2022-06-07 18:07:30.000000000,M07,housing,C,False,46.5
J507018,2022-06-07 17:33:00,2022-06-07 18:24:54.000000000,M10,plate,C,False,51.9
J507019,2022-06-07 18:09:00,2022-06-07 18:58:54.000000000,M06,plate,C,False,49.9
J507020,2022-06-07 18:25:00,2022-06-07 19:11:36.000000000,M03,flange,C,False,46.6
