Date,Weekday,Week_Number,Month,Year,Hour,Country,Region,Site,Queue_Name,Channel,All_Units_Filter,Queue_Units_Filter,ASU_Tier_Filter,Business_Unit,planned_Volume,offered_Volume,handled_Volume,abandoned_Volume,backlog_Volume,aHT_Seconds,handle_Time_Total,Wait_Time_Avg,shrinkage_Percent,required_FTE,agent_Count,utilization_percent,Active_Agents,Service_Level_Percent,Occupancy_Percent
2021-03-30,Tuesday,13,March,2021,11,United Kingdom,EMEA,London,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,E-commerce,246,234,227,7,7,343,77861,10.26068376,26,2,3,95,3,92,88
2022-10-19,Wednesday,42,October,2022,7,United States,AMER,Dallas,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,Telecom,361,358,334,24,24,297,99198,19.91061453,23,3,4,89,4,87,82
2026-12-01,Tuesday,49,December,2026,12,Italy,EMEA,Rome,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 2,Banking,185,196,171,25,25,885,151335,112.8826531,26,5,6,79,5,93,75
2023-03-26,Sunday,12,March,2023,5,Hungary,EMEA,Hungary Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 3,Healthcare,465,465,439,26,26,866,380174,48.42150538,34,13,17,84,14,95,64
2026-01-21,Wednesday,4,January,2026,23,Luxembourg,EMEA,Luxembourg Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 3,Healthcare,307,312,294,18,18,382,112308,22.03846154,21,3,4,85,3,91,88
2025-11-23,Sunday,47,November,2025,0,Romania,EMEA,Romania Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 1,Healthcare,94,109,107,2,2,863,92341,15.83486239,26,3,4,86,3,77,62
2022-03-05,Saturday,9,March,2022,21,Bulgaria,EMEA,Bulgaria Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 1,Telecom,350,374,357,17,17,223,79611,10.13636364,21,2,2,80,2,88,80
2025-05-14,Wednesday,20,May,2025,12,Slovenia,EMEA,Slovenia Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,Retail,296,299,284,15,15,393,111612,19.71571906,25,3,4,94,4,80,76
2023-05-26,Friday,21,May,2023,2,Luxembourg,EMEA,Luxembourg Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 1,Telecom,168,188,167,21,21,705,117735,78.75,28,4,5,81,4,85,70
2025-02-06,Thursday,6,February,2025,8,Brazil,AMER,Sao Paulo,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 1,Healthcare,327,307,293,14,14,816,239088,37.21172638,21,8,10,72,7,94,88
2024-10-30,Wednesday,44,October,2024,12,Turkey,EMEA,Turkey Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 3,Healthcare,102,86,65,21,21,799,51935,195.1046512,24,1,1,75,1,80,89
2023-04-25,Tuesday,17,April,2023,19,Iceland,EMEA,Iceland Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 1,Banking,337,326,300,26,26,662,198600,52.79754601,28,6,8,79,6,83,87
2025-11-22,Saturday,47,November,2025,2,Canada,AMER,Vancouver,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 3,Retail,265,284,274,10,10,326,89324,11.47887324,17,3,4,94,4,84,72
2024-03-06,Wednesday,10,March,2024,0,India,APAC,Hyderabad,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,E-commerce,268,271,262,9,9,320,83840,10.62730627,31,2,3,91,3,94,70
2022-09-09,Friday,36,September,2022,18,Kenya,EMEA,Kenya Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 2,Healthcare,107,122,93,29,29,236,21948,56.09836066,27,0,0,89,0,90,78
2021-10-22,Friday,42,October,2021,1,Finland,EMEA,Finland Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,Telecom,158,176,165,11,11,853,140745,53.3125,35,4,5,71,4,88,84
2023-04-18,Tuesday,16,April,2023,11,Hong Kong,APAC,Hong Kong Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 3,E-commerce,81,73,69,4,4,791,54579,43.34246575,22,1,1,76,1,93,62
2023-05-31,Wednesday,22,May,2023,16,Romania,EMEA,Romania Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 2,Healthcare,402,426,418,8,8,470,196460,8.82629108,32,6,8,77,6,89,87
2024-05-10,Friday,19,May,2024,14,Spain,EMEA,Madrid,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 3,Telecom,424,443,433,10,10,651,281883,14.69525959,17,9,11,77,8,85,79
2025-10-11,Saturday,41,October,2025,3,New Zealand,APAC,New Zealand Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 3,Banking,219,224,198,26,26,623,123354,72.3125,23,4,5,84,4,95,70
2021-04-04,Sunday,13,April,2021,3,Poland,EMEA,Poland Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 2,Telecom,461,460,438,22,22,534,233892,25.53913043,24,8,10,80,8,85,72
2024-11-12,Tuesday,46,November,2024,23,Paraguay,AMER,Paraguay Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 3,Telecom,208,220,202,18,18,856,172912,70.03636364,20,6,7,72,5,92,87
2021-06-12,Saturday,23,June,2021,20,Denmark,EMEA,Denmark Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 1,Healthcare,306,321,315,6,6,547,172305,10.22429907,17,5,6,84,5,84,70
2023-11-07,Tuesday,45,November,2023,15,India,APAC,Bangalore,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 3,Telecom,338,352,347,5,5,602,208894,8.551136364,17,7,8,67,5,77,69
2024-01-01,Monday,1,January,2024,12,Sri Lanka,APAC,Sri Lanka Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 2,Retail,180,173,151,22,22,634,95734,80.62427746,26,3,4,75,3,73,77
2023-05-06,Saturday,18,May,2023,20,Russia,EMEA,Russia Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 2,Telecom,65,87,75,12,12,365,27375,50.34482759,19,0,0,70,0,70,78
2023-12-12,Tuesday,50,December,2023,8,Slovenia,EMEA,Slovenia Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 1,Retail,320,340,333,7,7,365,121545,7.514705882,27,4,5,88,4,75,90
2022-09-15,Thursday,37,September,2022,18,Russia,EMEA,Russia Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 2,Retail,164,186,181,5,5,458,82898,12.31182796,30,2,3,84,3,88,75
2023-09-30,Saturday,39,September,2023,15,Denmark,EMEA,Denmark Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,Banking,491,502,481,21,21,685,329485,28.65537849,19,11,13,89,12,87,67
2023-03-08,Wednesday,10,March,2023,3,Chile,AMER,Chile Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,Healthcare,245,271,259,12,12,445,115255,19.70479705,16,4,5,72,4,71,68
2023-04-29,Saturday,17,April,2023,23,Slovakia,EMEA,Slovakia Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,Telecom,191,215,211,4,4,555,117105,10.3255814,17,4,5,94,5,72,90
2022-04-24,Sunday,16,April,2022,15,Kenya,EMEA,Kenya Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,Healthcare,476,480,479,1,1,300,143700,0.625,22,4,5,78,4,77,83
2022-10-12,Wednesday,41,October,2022,10,Canada,AMER,Vancouver,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 2,Healthcare,121,146,138,8,8,639,88182,35.01369863,22,3,4,74,3,90,65
2021-03-13,Saturday,10,March,2021,16,Malaysia,APAC,Kuala Lumpur,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 3,Healthcare,121,120,92,28,28,713,65596,166.3666667,35,2,3,87,3,80,73
2025-03-13,Thursday,11,March,2025,9,Israel,EMEA,Israel Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 2,Telecom,117,121,110,11,11,468,51480,42.54545455,29,1,1,73,1,90,60
2021-03-11,Thursday,10,March,2021,9,Bangladesh,APAC,Bangladesh Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 2,Banking,312,341,340,1,1,856,291040,2.51026393,32,10,13,83,11,95,72
2024-12-08,Sunday,49,December,2024,5,Luxembourg,EMEA,Luxembourg Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 3,Telecom,226,251,248,3,3,394,97712,4.709163347,18,3,4,82,3,76,84
2025-01-25,Saturday,4,January,2025,16,Paraguay,AMER,Paraguay Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 1,Healthcare,101,98,92,6,6,275,25300,16.83673469,24,0,0,83,0,86,90
2025-08-04,Monday,32,August,2025,12,Brazil,AMER,Sao Paulo,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 1,Retail,103,126,113,13,13,320,36160,33.01587302,20,1,1,80,1,78,84
2022-01-22,Saturday,3,January,2022,4,United Kingdom,EMEA,London,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 2,Telecom,117,146,144,2,2,357,51408,4.890410959,19,1,1,74,1,91,87
2024-01-28,Sunday,4,January,2024,8,Indonesia,APAC,Indonesia Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,Banking,314,337,331,6,6,820,271420,14.59940653,34,9,12,69,8,74,61
2021-11-11,Thursday,45,November,2021,21,Portugal,EMEA,Portugal Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 2,Healthcare,304,318,291,27,27,530,154230,45.0,31,5,7,91,6,81,73
2023-09-04,Monday,36,September,2023,0,Vietnam,APAC,Vietnam Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 3,E-commerce,294,324,318,6,6,571,181578,10.57407407,15,6,7,90,6,95,68
2022-10-17,Monday,42,October,2022,7,Taiwan,APAC,Taiwan Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 2,Banking,50,39,22,17,17,188,4136,81.94871795,29,0,0,94,0,72,74
2024-05-11,Saturday,19,May,2024,14,Mongolia,APAC,Mongolia Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 3,Healthcare,105,85,69,16,16,835,57615,157.1764706,21,2,2,94,2,95,66
2025-08-18,Monday,34,August,2025,0,South Africa,EMEA,Cape Town,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,E-commerce,173,173,160,13,13,400,64000,30.05780347,20,2,2,67,1,80,86
2022-02-15,Tuesday,7,February,2022,23,South Korea,APAC,South Korea Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 2,E-commerce,112,134,131,3,3,730,95630,16.34328358,22,3,4,72,3,95,86
2025-07-24,Thursday,30,July,2025,6,Sweden,EMEA,Sweden Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 1,E-commerce,82,87,66,21,21,520,34320,125.5172414,25,1,1,80,1,70,67
2025-08-03,Sunday,31,August,2025,9,Sri Lanka,APAC,Sri Lanka Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,Healthcare,272,272,243,29,29,795,193185,84.76102941,16,6,7,85,6,86,75
2022-05-11,Wednesday,19,May,2022,4,Luxembourg,EMEA,Luxembourg Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 1,Banking,309,300,286,14,14,581,166166,27.11333333,27,5,6,71,4,84,87
2023-12-30,Saturday,52,December,2023,20,Mongolia,APAC,Mongolia Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 2,Retail,491,490,471,19,19,244,114924,9.46122449,27,3,4,85,3,89,69
2023-10-28,Saturday,43,October,2023,7,Poland,EMEA,Poland Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 3,Healthcare,100,84,64,20,20,217,13888,51.66666667,23,0,0,90,0,94,60
2021-09-15,Wednesday,37,September,2021,12,Portugal,EMEA,Portugal Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 3,Retail,73,54,29,25,25,798,23142,369.4444444,26,0,0,69,0,80,73
2022-03-08,Tuesday,10,March,2022,12,Portugal,EMEA,Portugal Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,Banking,235,262,233,29,29,685,159605,75.82061069,24,5,6,66,4,87,78
2025-07-27,Sunday,30,July,2025,13,South Africa,EMEA,Cape Town,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 3,Healthcare,292,307,306,1,1,499,152694,1.625407166,20,5,6,92,6,85,65
2023-04-24,Monday,17,April,2023,4,Sweden,EMEA,Sweden Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 3,E-commerce,375,402,390,12,12,840,327600,25.07462687,33,11,15,72,11,84,85
2022-01-31,Monday,5,January,2022,21,Italy,EMEA,Rome,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 2,E-commerce,80,85,82,3,3,566,46412,19.97647059,25,1,1,90,1,91,72
2021-06-27,Sunday,25,June,2021,18,New Zealand,APAC,New Zealand Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 3,Telecom,367,386,382,4,4,508,194056,5.264248705,22,6,7,89,6,80,81
2022-11-26,Saturday,47,November,2022,4,United Kingdom,EMEA,London,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 1,Telecom,162,163,143,20,20,230,32890,28.2208589,28,1,1,91,1,88,62
2021-07-01,Thursday,26,July,2021,23,Germany,EMEA,Berlin,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 2,Healthcare,98,98,72,26,26,382,27504,101.3469388,22,0,0,65,0,90,69
2022-12-08,Thursday,49,December,2022,2,Brazil,AMER,Sao Paulo,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 2,Banking,446,445,440,5,5,665,292600,7.471910112,24,10,12,85,10,83,63
2025-11-12,Wednesday,46,November,2025,21,United States,AMER,New York,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,E-commerce,276,258,250,8,8,428,107000,13.27131783,22,3,4,85,3,77,76
2025-05-25,Sunday,21,May,2025,15,Sweden,EMEA,Sweden Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 2,E-commerce,78,98,78,20,20,337,26286,68.7755102,17,0,0,72,0,81,77
2023-12-13,Wednesday,50,December,2023,23,Indonesia,APAC,Indonesia Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 2,Telecom,448,476,450,26,26,549,247050,29.98739496,19,8,10,89,9,75,84
2024-05-27,Monday,22,May,2024,9,Japan,APAC,Tokyo,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,Banking,273,301,301,0,0,346,104146,0.0,22,3,4,86,3,79,73
2022-09-21,Wednesday,38,September,2022,17,Bulgaria,EMEA,Bulgaria Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 3,Retail,75,60,53,7,7,348,18444,40.6,21,0,0,83,0,88,81
2022-07-24,Sunday,29,July,2022,0,North Korea,APAC,North Korea Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,Banking,170,167,159,8,8,299,47541,14.32335329,21,1,1,87,1,90,74
2022-08-12,Friday,32,August,2022,21,South Korea,APAC,South Korea Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 1,Banking,263,275,267,8,8,195,52065,5.672727273,19,1,1,66,1,74,88
2024-11-13,Wednesday,46,November,2024,20,Hungary,EMEA,Hungary Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,Retail,267,266,243,23,23,455,110565,39.34210526,22,3,4,94,4,84,84
2022-05-22,Sunday,20,May,2022,13,Netherlands,EMEA,Amsterdam,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 3,E-commerce,211,196,193,3,3,378,72954,5.785714286,26,2,3,81,2,71,87
2024-02-08,Thursday,6,February,2024,23,Turkey,EMEA,Turkey Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,Retail,187,211,209,2,2,258,53922,2.44549763,19,1,1,74,1,94,65
2022-12-30,Friday,52,December,2022,23,Indonesia,APAC,Indonesia Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 2,Healthcare,485,511,491,20,20,382,187562,14.95107632,19,6,7,95,7,76,84
2022-07-24,Sunday,29,July,2022,16,North Korea,APAC,North Korea Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 2,Telecom,53,78,63,15,15,202,12726,38.84615385,29,0,0,80,0,86,87
2023-09-10,Sunday,36,September,2023,12,South Korea,APAC,South Korea Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,Healthcare,485,496,475,21,21,228,108300,9.653225807,28,3,4,70,3,89,87
2024-03-21,Thursday,12,March,2024,6,Bangladesh,APAC,Bangladesh Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 3,E-commerce,194,209,187,22,22,730,136510,76.84210526,24,4,5,79,4,90,90
2021-02-08,Monday,6,February,2021,9,Denmark,EMEA,Denmark Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,Healthcare,245,244,214,30,30,252,53928,30.98360656,26,1,1,90,1,94,64
2022-01-05,Wednesday,1,January,2022,20,Paraguay,AMER,Paraguay Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 3,Healthcare,404,387,373,14,14,456,170088,16.49612403,19,5,6,71,4,81,86
2026-02-28,Saturday,9,February,2026,21,Ireland,EMEA,Dublin,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 2,Retail,494,480,465,15,15,716,332940,22.375,18,11,13,77,10,72,83
2023-07-17,Monday,29,July,2023,7,Sweden,EMEA,Sweden Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 3,Healthcare,309,319,306,13,13,587,179622,23.92163009,35,6,8,76,6,78,78
2023-01-30,Monday,5,January,2023,23,Chile,AMER,Chile Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,E-commerce,462,473,469,4,4,193,90517,1.632135307,19,3,4,80,3,80,81
2021-11-06,Saturday,44,November,2021,7,Vietnam,APAC,Vietnam Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,E-commerce,293,291,265,26,26,256,67840,22.87285223,32,2,3,81,2,77,84
2021-02-25,Thursday,8,February,2021,2,China,APAC,Shanghai,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 2,E-commerce,55,80,68,12,12,805,54740,120.75,28,1,1,73,1,90,76
2022-12-25,Sunday,51,December,2022,2,Spain,EMEA,Madrid,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,Telecom,116,109,93,16,16,631,58683,92.62385321,26,2,3,92,3,89,75
2023-05-02,Tuesday,18,May,2023,1,Chile,AMER,Chile Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 2,Telecom,198,184,180,4,4,292,52560,6.347826087,34,1,1,80,1,86,77
2021-01-31,Sunday,4,January,2021,16,Australia,APAC,Sydney,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 3,Banking,335,358,340,18,18,194,65960,9.754189944,18,2,2,93,2,88,72
2026-05-02,Saturday,18,May,2026,17,Denmark,EMEA,Denmark Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 3,Retail,466,447,426,21,21,478,203628,22.45637584,22,7,9,67,6,71,79
2025-06-09,Monday,24,June,2025,6,Russia,EMEA,Russia Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 3,Healthcare,105,121,98,23,23,216,21168,41.05785124,17,0,0,72,0,81,65
2022-04-08,Friday,14,April,2022,14,Denmark,EMEA,Denmark Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 2,Banking,221,221,191,30,30,258,49278,35.02262443,28,1,1,86,1,94,82
2021-04-17,Saturday,15,April,2021,13,Poland,EMEA,Poland Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,Banking,203,223,212,11,11,662,140344,32.65470852,34,4,5,80,4,91,71
2023-06-09,Friday,23,June,2023,16,Canada,AMER,Vancouver,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 2,E-commerce,351,363,344,19,19,716,246304,37.47658402,17,8,9,83,7,80,70
2024-09-24,Tuesday,39,September,2024,17,Greece,EMEA,Greece Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 2,Retail,280,264,242,22,22,182,44044,15.16666667,20,1,1,81,1,93,79
2022-11-04,Friday,44,November,2022,16,Paraguay,AMER,Paraguay Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 3,Telecom,428,435,435,0,0,548,238380,0.0,18,8,9,86,8,92,83
2022-01-09,Sunday,1,January,2022,11,Romania,EMEA,Romania Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 3,Healthcare,246,269,247,22,22,435,107445,35.57620818,33,3,4,90,4,71,87
2023-09-08,Friday,36,September,2023,19,Japan,APAC,Tokyo,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 1,Healthcare,466,479,476,3,3,775,368900,4.853862213,22,12,15,90,14,76,71
2024-06-03,Monday,23,June,2024,9,Denmark,EMEA,Denmark Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 2,E-commerce,267,282,260,22,22,247,64220,19.26950355,27,2,3,76,2,80,70
2024-11-24,Sunday,47,November,2024,4,Greece,EMEA,Greece Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 2,Retail,399,396,392,4,4,565,221480,5.707070707,15,7,8,85,7,85,82
2024-04-13,Saturday,15,April,2024,21,Slovakia,EMEA,Slovakia Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 2,Healthcare,281,295,265,30,30,636,168540,64.6779661,31,5,7,84,6,90,67
2026-01-22,Thursday,4,January,2026,12,Italy,EMEA,Rome,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 1,Telecom,160,146,143,3,3,618,88374,12.69863014,26,3,4,72,3,91,87
2022-10-19,Wednesday,42,October,2022,2,New Zealand,APAC,New Zealand Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 1,E-commerce,406,401,392,9,9,765,299880,17.16957606,34,10,13,76,10,73,80
2026-12-02,Wednesday,49,December,2026,11,China,APAC,Shanghai,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 1,Telecom,433,417,394,23,23,743,292742,40.98081535,15,10,12,78,9,81,83
2022-12-14,Wednesday,50,December,2022,14,Paraguay,AMER,Paraguay Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,Banking,55,49,26,23,23,372,9672,174.6122449,26,0,0,94,0,75,71
2024-05-22,Wednesday,21,May,2024,0,United Kingdom,EMEA,London,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 3,Retail,69,85,76,9,9,193,14668,20.43529412,17,0,0,84,0,87,64
2023-01-12,Thursday,2,January,2023,9,Hungary,EMEA,Hungary Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,Telecom,230,260,234,26,26,358,83772,35.8,34,2,3,76,2,82,81
2023-04-09,Sunday,14,April,2023,11,Ukraine,EMEA,Ukraine Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 3,E-commerce,296,319,303,16,16,871,263913,43.68652038,27,9,11,88,10,87,64
2021-06-04,Friday,22,June,2021,18,Taiwan,APAC,Taiwan Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 3,Retail,66,59,36,23,23,186,6696,72.50847458,30,0,0,90,0,90,67
2026-11-03,Tuesday,45,November,2026,7,Czech Republic,EMEA,Czech Republic Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 3,Healthcare,320,303,295,8,8,404,119180,10.66666667,25,4,5,72,4,73,78
2022-11-06,Sunday,44,November,2022,6,Chile,AMER,Chile Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,Healthcare,119,122,95,27,27,582,55290,128.8032787,23,1,1,73,1,73,80
2023-03-26,Sunday,12,March,2023,23,Italy,EMEA,Rome,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 3,Telecom,461,446,439,7,7,707,310373,11.09641256,33,10,13,73,9,84,88
2023-07-26,Wednesday,30,July,2023,9,Finland,EMEA,Finland Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 3,Banking,251,237,212,25,25,200,42400,21.09704641,24,1,1,92,1,85,84
2024-10-02,Wednesday,40,October,2024,19,Bulgaria,EMEA,Bulgaria Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 2,E-commerce,305,327,325,2,2,567,184275,3.467889908,35,6,8,89,7,85,68
2023-02-28,Tuesday,9,February,2023,0,Thailand,APAC,Thailand Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 3,E-commerce,385,397,370,27,27,362,133940,24.61964736,27,4,5,84,4,77,60
2022-03-28,Monday,13,March,2022,5,Kenya,EMEA,Kenya Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 3,Telecom,385,407,397,10,10,666,264402,16.36363636,33,9,12,71,9,75,82
2021-12-23,Thursday,51,December,2021,23,Ukraine,EMEA,Ukraine Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,Telecom,158,186,185,1,1,216,39960,1.161290323,30,1,1,86,1,74,62
2026-01-24,Saturday,4,January,2026,7,Australia,APAC,Sydney,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 2,Banking,404,385,368,17,17,695,255760,30.68831169,17,8,9,67,6,92,68
2024-11-10,Sunday,45,November,2024,17,Israel,EMEA,Israel Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 1,E-commerce,194,218,193,25,25,435,83955,49.8853211,16,2,2,93,2,79,67
2026-01-20,Tuesday,4,January,2026,3,Canada,AMER,Toronto,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 1,Retail,380,395,366,29,29,724,264984,53.15443038,30,9,12,68,8,79,82
2024-07-12,Friday,28,July,2024,13,Sri Lanka,APAC,Sri Lanka Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,Telecom,167,188,163,25,25,732,119316,97.34042553,28,4,5,76,4,82,68
2022-05-15,Sunday,19,May,2022,17,South Korea,APAC,South Korea Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 3,Banking,350,348,322,26,26,678,218316,50.65517241,32,7,9,95,9,90,90
2025-07-25,Friday,30,July,2025,15,Luxembourg,EMEA,Luxembourg Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 2,E-commerce,318,324,317,7,7,850,269450,18.36419753,32,9,12,81,10,78,86
2021-01-11,Monday,2,January,2021,19,Australia,APAC,Sydney,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,E-commerce,432,448,425,23,23,864,367200,44.35714286,23,12,15,87,13,70,82
2021-10-07,Thursday,40,October,2021,1,Israel,EMEA,Israel Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 3,Telecom,473,478,476,2,2,897,426972,3.753138075,34,14,19,69,13,78,67
2024-05-08,Wednesday,19,May,2024,19,Sri Lanka,APAC,Sri Lanka Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,Retail,314,299,282,17,17,395,111390,22.45819398,29,3,4,70,3,84,88
2023-11-17,Friday,46,November,2023,8,Brazil,AMER,Sao Paulo,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,E-commerce,66,79,78,1,1,418,32604,5.291139241,23,1,1,92,1,82,74
2024-11-29,Friday,48,November,2024,5,Bulgaria,EMEA,Bulgaria Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 1,Banking,364,371,363,8,8,764,277332,16.47439353,31,9,12,72,9,92,75
